song,artist,track_id,album_id,album_name,artist_id,popularity,release_date,track_duration_ms
"""This Time I'll Be Sweeter""",Maysa,3Q7w8FyvaWjgZdx1PUsp15,5ADVC2kKHhsw5fZsC4rIk8,Feel The Fire,6XGfdDOtv4mLiHnHwrZhDC,9.0,2005-06-20,230306.0
To Agalma,Antonis Remos,5s8PGfSXfmDeAzRcwnonCf,4kL2iK1oXDllUx4Hs8IX9m,Antonis Remos Live,6s26Q38Zqc4hY3xe7jrEBG,21.0,2004-12-18,140653.0
Marcando El Ritmo Al Caminar,La Portuaria,6FtwourDqBTAKod2hNf70J,1W7r7dzVT1XoazFbC0XK6W,Rosas Rojas,0Q7HmY08qjZ6SrCb9DYji7,1.0,1990-01-01,134040.0
Damisela Encantadora,Percy Faith And His Orchestra,4U7SxZXQfeJDIRKGdDVPj7,6q4ZJsWik0lmBUbzaozrYM,Malaguena - Music Of Cuba,24DQLSng7bKZD4GXLIaQbv,0.0,2010-01-01,152007.0
You Are My Memoir,Stars Like Fleas,4fmJ7hjxwMfK2LVOE0YDn2,3y3tWKMDMpKybnV9sstVqg,The Ken Burns Effect,0G4237a15mDQq6mbFYIB4j,0.0,2007-09-18,264520.0
Arrival,David Hudson,6Ccn0uyx31P2eiqtjrKbWN,6ioevxpEUsyuoRW3S3SD1p,Primal Elegance One,2lbne5otCm4hGwN0OmlfCp,0.0,2016-06-24,320906.0
Erica,Justin,1a9JmkJ1jdcDZSHQ1umP3O,5Hk2Nep8JUWkvk1cPX9qC8,側田,3lva01D3HtmlEKjuxAZ7bC,25.0,2006-08-01,239026.0
Whip It,DJ Slugo,4tH717K6iywVR4lmjA2cOy,09rE85WKlNHPJUK0rBDTRs,DJ Slugo Juke Chronicles Vol. 10,1cdLR0Fz14MLkWY78hNTYT,0.0,2008-02-29,199877.0
You Can Always Come Home,Commissioned,4DQFcX0r9fnPeLlMMaxqmH,72rset1Zy2YzQ3JTUWCFQU,Matters Of The Heart,48OvglGiae55NbGoi9rkXL,3.0,1993-09-28,344160.0
La Vida En Rosa,S. Solis y Orquesta,2FNbelwEkg8ZNXZtfqtpAS,76wtQgyeM867GOf39YLZkw,Instrumental Acordeón (28 Hits in Accordion),4vvTWFejCfgO78BpOklwAA,14.0,2000-01-01,182200.0
Crying Time,Commander Cody And His Lost Planet Airmen,5oksoKym87PnrYKm8kRewh,4NyurQHqTZbhAA3FfC2f3y,Live In The Ozone - 1973 U.S. Tour,4KtaHyqLFlKKb7aghnWBfE,0.0,2008-01-01,192911.0
Little Bitty Pretty One,Dee Clark,0qNrK1wyILJYAwkh2pbGeK,7cvzv4euV0OiE4UNwBlm1s,Dee Clark At His Best,6PyZY3e7wgYgRdegqvqhSo,0.0,1961,126472.0
Citizen Of The Planet,Simon & Garfunkel,1ir7Or967weO0kwfatM7W5,3jgeQPfd5s935zMEJ6djm5,Old Friends Live On Stage,70cRZdQywnSFp9pnc2WTCE,37.0,2004-12-07,194346.0
The Blessing,Joi,33qbGrW9pO6RHY7YHs4diJ,2iixtxUoDtAwMXKXixzeEX,Joi Sound System,465zsHFUjQH4sQPdHIbqIf,0.0,2015-06-22,335346.0
Shooting Stars,Cauterize,42dKeXOS93ZMeRRkPv3g3k,3z9VjlUO1VLmG2TMjYrpWJ,So Far From Real,1Nc2fJxEOPJucv0UIQJGsL,28.0,2003-01-01,240506.0
The Cookie Bakers of the Night,Laurie Berkner,5g8AEFdh7PyyqFR8dMNS2N,2qaGwjEcIgtQ2XgA3jOsaN,Buzz Buzz,6T2pk5T8c4Wi61x1v84sUa,8.0,1998-10-24,237506.0
Disappeared,John Wesley_ John Wesley,2EFSCiM9GXv7nt6FUreMLM,5eB8Z1s2wNZFWKrHLFh6um,The Chicago and Frisco Bootlegs (Live),05NKl1ImG5pFWsUs2poYNm,0.0,2013-12-03,409000.0
Morning Glory,Oasis,1H0K1GVwLteCZrPquy7qkM,6tOe4eAF8xNhEkl9WyvsE4,(What's The Story) Morning Glory? (Deluxe Remastered Edition),2DaxqgrOhkeH0fpeiQq2f4,56.0,1995,303320.0
"""I don't Want to Be Alone Tonight""",Jauida,2TifOU81YYcsVMoo09LHrw,0qpnejrscSCju1NKCUW0gJ,Ocean,5CQBkJ0JSqdy9goF1vCMO6,0.0,2000-01-01,270081.0
Tomorrow Gone,Stew,79vJRmBPmt0gj9YsrUxByt,6fvWdYWs4FqkAvepy3GdcP,Something Deeper Than These Changes,4fXHnELBx986GW9ha8lI2e,0.0,2017-07-04,178946.0
Jenny Take a Ride,Mitch Ryder,4v54kMGcJUKYBj7fVkh3Uu,02GEKxoVe5ITAj68mZRAM7,Quentin Tarantino's Once Upon a Time in Hollywood Original Motion Picture Soundtrack,7tdO7d7r0vhwov7RIZWH6V,31.0,2019-07-26,216493.0
Got My Mojo Workin,Pucho & His Latin Soul Brothers,3BRndmGrNLgHQVFt5M2n38,2ps0KzqBcLEtxx5eChtmf0,Mucho Pucho,4c9LXZNAvx4XQlKcUyL15w,0.0,1997,338240.0
Get Your Head Stuck On Your Neck,Soul Mekanik,3LqVk0IkHBI8yvTxfIpES7,0YyKb6lNlpWSZT07E7qS72,Get Your Head Stuck On Your Neck,3UZcUB7DtmxvLLY3YYEePI,0.0,2004-01-29,460400.0
Ten Tonne,Chase & Status,1rGQco05ZnZS5rPURBpxKL,6Aseh5IIFCj3nFRaAnvldF,From the Vaults EP. 1,7pJJUtAmQTzi105gc7S7ET,22.0,2024-06-21,272500.0
The Illusionist,Scar Symmetry,3o7whY31Ap0jlzvjHA3IPz,28SbhOwfiGG1BToEeF6h2E,Pitch Black Progress,2PQVMx0BpRQhzMWLa7X0T6,39.0,2006-04-21,271490.0
Urgence,Sonia Dersion,7LIrktNistnwjhbHbKCP0k,1Ge269OilpcgZKgqDENtIC,Les 4 saisons de Sonia Dersion,0tP66iM8PDoyBOYxcpKn4E,17.0,2004-12-06,268133.0
Trapped In Reality,Headhunter,0UKYhsoYO1Y23jzsxDBU0p,3iVGSoWC79kCIi1gmK2s3d,Parody Of Life,6dl74ePVwfMg422d0V6Dsl,0.0,2020-11-04,312920.0
"""U Don't Hear Me Tho' (Street Mix)""",Rodney O & Joe Cooley,4v2cz9dgb0RP7guR0nPkBv,5DWqa2mUNVLzx3QzMimIx3,F__K New York,1xhLJFJK9sXK9B2CPGzt11,33.0,1993,219200.0
Have You Ever Seen The Rain,Creedence Clearwater Revived,1AcNaTi1QyzDQSXs8chEaP,2MBVHlj9lMA5oW61qWyMND,Listening To (feat. Johnny Williamson),0pzoKe8wQxg2KSEnq0q2or,10.0,2011-03-15,257600.0
Dum Woman Blues,Elmore James,4jWSC28QdRwKsGPgMvzG92,67gbBaiuFunMNNMj6uaqCr,Presenting Elmore James,0q9kpdDkEA3H17gcRMjgVS,0.0,1951-01-27,193280.0
12 Seasons of Love,The Cosmosamatics,3h4UV3Ikqskfxb2V4mocDg,0kzyBrd6ReX0HmgsHJOcAZ,Magnitudes,2XhhK2ktMwDLfzriL42dKC,0.0,2005-12-31,267400.0
Interlude,B.A.D.,6o5y1iNvg3ORGfHtBEB8U4,512dQp7hBbDDurodCqSw5I,"Right Place, Wrong Person",2auC28zjQyVTsiZKNgPRGs,57.0,2024-05-24,113160.0
Our Darkest Days,Eighteen Visions,09Pmwu0iajEEflnp6BIuDu,2DZCKhA1FdFJwRSKL2cPYM,Eighteen Visions,1KcePrJuVbBv9SyqCEpdPb,17.0,2006-07-18,172186.0
"""Don't Let Go""",Weezer,7HFC0t4r97pMHDRrv7lo7k,2OBSz5Nlto0Q5CtYPzPY7c,Weezer,3jOstUTkEu2JkjvRdBA5Gu,43.0,2001-05-15,179533.0
Lonely Street,Boots Randolph,7vZGeHYfj1LgkQCnGIUf8c,1jfzA0jHCV8p6534Zyvf5y,Boots Randolph's Yakety Sax!,3c8BXo73tAg7XZiNHJugZm,5.0,1963,148240.0
Letting You Back In,Rising Lion,0k95HBPzetzQ8LjjR2vaAq,1EqewyHbbXaqC22KiAzHQr,American Dread,2w8BGh1Rx2PDJZVvY9JhDi,0.0,2015-09-22,281506.0
Everyone_ Everywhere_ Everytime,Greater Vision,0wKpPWq03nML9EiT8RhuX6,0oz47C4UVTEcqvNBta0TPh,My Favorite Place,2OmbA7QlIOP6jrevUft2BG,1.0,2005-11-08,223760.0
This Is NOT a Crass Song,Anti-Flag,3KSjda9bYMbDIsLVsxbXL9,1Y0Z1edYpuumeeELWdseMv,A New Kind of Army,30sqtiTKIb1oDve0SdYayT,9.0,1999-03-23,360019.0
Imagination,Hysterie,3WTQurIMMYaoPxY7AVlRgr,5quCjDNaFZjKV8cqvrV7SW,Independence Day Club Anthems,3w9HsBCSJvBUZxfcbo4ViL,0.0,2009-06-20,363471.0
Flashflood,Aesop Rock,2Z0dG4A8weQYXwnHSvoecS,3zJMNOxnbHWG2rZwswnSM2,Labor Days,2fSaE6BXtQy0x7R7v9IOmZ,25.0,2001-09-18,234466.0
Soul Searcher,Joe Lynn Turner,6V58YphTDCmc0aQp4tN0np,26AJIzPgULZnnit4cEhJmS,Rescue You,2RRsSauHi9EYx8AUmJMwkL,9.0,1985,247800.0
Skeletons (Live Acoustic Version),Rickie Lee Jones,0IEjWfiKSvaEiMgWlAw5wE,45Nzds73Xkuz07sX47COX0,Naked Songs Live And Acoustic,0dYkMe3wK29DulSa0uR8Rq,4.0,1995-09-15,221133.0
Negativ Song,Headliners,5D3dEQWXVeNKABT7hbihGf,6lPgTEdRBVrVC8rihpb8Pm,Das Album Zum Film,4FP6T7rGzjUSGyNEGSROmZ,1.0,2006-12-08,169520.0
Zolte Slonie,Kasia Stankiewicz,4ys0SKB5psHk4gaRln3EQK,524Sb9abXuhSwFItHaAwSl,Mimikra,3AmoQwovebcJO1fS2AHjjl,8.0,2006-11-24,304026.0
Mira Nina,Emilio,2CqTaHTYkUErIQWnRtsyjU,7xvgBM1wLIoL64ea9D8BqM,10 Aniversario,3IUaYJn9ug1pdf0z2acvJw,0.0,1999-01-01,165973.0
"""You're My World""",Emilia,6DU44gpJ7e4CbBmC7FZk7F,36w4txpxlCyaZInuMGsBJG,Absolute Svenskt 00-tal,0AqlFI0tz2DsEoJlKSIiT9,7.0,2023-12-16,174813.0
Solamente Una Vez,Nana Caymmi,0RFTyFha9PYuncxlYXPpfQ,2o4zN2QPWCKtas9g7InOqx,Sangre De Mi Alma,1hQT9TlJXMBP6Dy4lExSKn,29.0,2000-01-01,217266.0
Sahti Waari,Turisas,5clUjbxHSe1IEJX7LEH3rv,5TCXIR6xa4QOj4ZslvlS2N,Battle Metal (Deluxe Edition),0ykT1si9XRFPmEvWOnf4YI,26.0,2004,148293.0
The Lords Prayer,Jane Winther,6AxU0tQbKRmjsopvpHfoRw,4KsOOIQWtknZDlKN3EEDiX,Prayer,0PO9NIghm5IGR1uIqCRJ1s,10.0,2005,145693.0
"""Blake's Worried Blues""",Blind Blake,0HW7vMxdCx0VdUANNDzgIz,6Ado1ceBHNHBHiJn3EwTrk,Blind Blake Vol. 1 (1926 - 1927),49KZvkEWchga5D1uhNo1yd,2.0,1991,186854.0
Allein,UKW,1Itx6L7ZuyToNkzkZwoyOA,1ulNL8KBGWau1DHw6w8lGl,Ultrakurzwelle,0sXK6uYSSuxDtz5o1cmQuz,1.0,1982-07-24,267760.0
Still There For Me,"""Ke' Mo'""",4TgAbG9R0uIU4JAGfV7yZO,39Sd7IZSx6vUejzS14bLV7,Suitcase,6iDaoPZVgxrTkndDCisX8F,13.0,2006,190573.0
Feelings,Shy FX & T Power,6ubaO4iPmPCrtSsMkfmw9v,2AQvEaTftBRkdPm631O1rZ,Diary of a Digital Soundboy,5oDtp2FC8VqBjTx1aT4P5j,40.0,2014-03-28,287626.0
If You Love Me,Becky Baeling,35svqxnWmcTfMiiMkIhDpW,1bqFins0j3ODfKzmvwaUjP,Becstasy,1ygxBvTjAftEJdHxBLNKhL,0.0,2003-01-01,235226.0
Fui Mujer,Juan Carlos Baglietto,5Ba7zNYhGobRxe2SeWVq4R,4Szl2IO4hAgyPhuKJ7ijx8,Corazon De Barco,1Mt6JeVWV9Tvgk8ercp5O9,2.0,1993-01-01,262866.0
Corner Stone,Bo Marley,0EjNnIzkmyAqq3QZvW8Jax,310Ng28Ro2F0sPrgww4rmu,Bob Marley,2QsynagSdAqZj3U9HgDzjD,29.0,2009,148746.0
Welcome Into My World,Ayo,7DX3CufK7181OPy6nH4VB4,5zsDJgrlsomIVTvQS0dBrl,Live At The Olympia,6OkX55UMCw4Hgc5HM4zr7K,6.0,2007-01-01,972000.0
Cave It In,Margaret Becker,6zKd77VPYQzuntMbKyMIyv,3YfbcX0HOStzxVFOpZmS1T,Falling Forward,7tNMj4uHWrbKEWCAzhHaqa,1.0,1998-01-01,260706.0
Unleashed,Warren Barfield,6Q9MMsGZPcSgdeGP3wQtdO,2TnOLZutnMsR4wQ6mQr3h9,Reach,7hAmiO3CbC6yOFe0OFIScF,5.0,2006-02-14,216826.0
Mi Suegra,Conjunto Clasico,5fiF4mks1k9lWeRjzd8y71,17c5N3H41chdu63SrMFNbG,Lo Mejor De Conjunto Clasico - Cantando Johnny Rivera,2T1yhT2K3iSI8vwAdOS9O0,5.0,1988-06-03,244093.0
Explorador,La Portuaria,5Znx4kf9wa7YF2neDRC9nJ,4clHsjs5zPoKXfsZBvaeUr,Rio,0Q7HmY08qjZ6SrCb9DYji7,8.0,2005-01-01,291093.0
Been Fighting Devilz,Snowgoons,65dfXsnlWaaCSikAk5hwcE,6R94W7MLR54EUZKTG9y1Dc,A Fist in the Thought,7cTfr9nU9kwlKrVxwghbxN,13.0,2009-05-26,240453.0
Rio Grnade,Chanta Vielma,0f4JsHuXsaVxr5BMZNeKdS,0p1cygdiSe4rEOYbenXDGB,Canciones De La Costa Chica (Chilenas),6aGbR1W83j7oOH5nDdwXOD,1.0,2005-05-23,244253.0
So Glad,Chris Brown,2GPI9yej5Y5UywHerNQj9c,49gaz5rhWWgqCw61M9700v,Chris Brown (Expanded Edition),7bXgB6jMjp9ATFy66eO08Z,30.0,2005,177893.0
Ulcer Breakout,Butthole Surfers,4LPLOozTsUpkJqIvUqvELN,7nawZF1eeyTGbrL9OsOCwz,Electriclarryland,62BcWP4fzR8axESibNQEhs,27.0,1996-01-01,154800.0
For Your Passion My Love,Aeoliah,3J976OXft4il9YwaqNS35I,2ctstFBDlzuxGVgFKDqUGT,Divinaura,6PrmdED3r6myOJO6nQ5X4A,0.0,2006,307106.0
Lovers Lane Boogie,Johnny Otis,28fKhVddN1NMKHCxKAkTAx,6TpWmuCJvf6iNy1EsazGJQ,"Johnny Otis And The Good Time Blues, Vol. 3",5PGt6fQNjLKhYYeGLWKWcM,0.0,2008-01-01,150933.0
Outro,Through the Eyes of the Dead,0GbkJ99a2NAW5uKIOt3cJx,2yCiByun2zuiDOuBfRQKno,Bloodlust,7fHM9eaM8o6OMwpyR4xMYn,6.0,2005-10-10,41560.0
Gillum Blues,Jazz Gillum,6xIpNlfkxjkQptAGkAHZYu,2qQwUwTCb58ooVsFVWzFDd,Blues by Jazz Gillum Singing and Playing His Harmonica: With Arbee Stidham and Memphis Slim,6GFrr6eHPyDtqguamN8vLg,7.0,1961-01-01,137826.0
Goodfellas,Neema,4DDoGVrSBVh1GR7thQX3p3,0V8XrIAYkcLpnXMTl7sUs5,The Renaissance Past - Present - Future,6uLY3qVmuJeZp3I4P9o5BN,0.0,2019-05-13,227173.0
Having You There,Mississippi Mass Choir,0ap5HZBkYOZwOjvSE3Mw5C,0k4D7v1TImrWqiZCPzpvDw,The Mississippi Mass Choir,30aMh21vdYVIjdVgIgHaqW,32.0,1987,332773.0
Naming Ceremony,Finest Dearest,3xmQHrulKDq4OWnb9sYOZp,5bI8GifcDgh2ToTtU4drw4,Finest Dearest,3ZHpJOeOFEtKYizoT5R0wO,0.0,2008-03-18,299760.0
Summer Nite,The Plasmatics,7sTDGyKx5afiQVS9SxRRWz,2q0rVjyWwIND1zGAk6TVY7,Beyond The Valley Of 1984,4kf4d3tN0MZGpEP6BacY8j,9.0,2009-01-27,286906.0
If I Talk To Him,Connie Smith,3KLnW8UMe0h7uu3QA9SLVj,3y9FRrrlvDTbW6jpGg74Bd,Miss Smith Goes to Nashville,66Pq6HMX0YqsJgtUZrFwmo,9.0,1966,145906.0
Black and Blue,Torcuato Mariano,54re2PHBllONqVM1rY5Nr0,71GVW0LsYPHFfQvrmmp2Wc,Lift Me Up,5nmTcw6WV6BzDvguH2iPXR,1.0,2006-07-24,295040.0
Sidney Gorgeous,Claire Hamill,3JsSRR3VXA8wdxZyCMt76E,4Ws9tH4szSIgoURcZpn2P5,October,6hJ1shVQyWWgVD5TBaYC1J,0.0,2020-05-02,114612.0
Bread Or Blood (Single),4 Skins,1wp4epiBKHIPL6jaTIPBXV,3K3AZRF5fujWK7ymWMNOAd,The Best Of The 4 Skins,5y0FSpa0TYgmll2TorAeke,1.0,1991-12-31,170533.0
Won Threw Ate,Story Of The Year,2ns389M9cyfODy7FSKfg1E,5w2zfZyYBVlN3gE7ld5Zkg,The Constant (Deluxe Edition),0KDuKk6YdEu3hR56HtXmxt,14.0,2010-02-16,224426.0
Dutty Wine,Tony Matterhorn,4ytpzDlBvbKyp3zw5L60Oz,0tic88HFJFUmt2D3uoVsr9,Reggae Mix USA [Mixed By Jabba],6taesTUSevB9eK8bm5Y7b9,32.0,2012-10-29,178346.0
Hold On,White Heart,4eoYKv2kDwJS7gRGh5q6SK,6MTfDRdV60wtdThlckUjmD,Whiteheart,22sg0OT5BG5eWLBN97WPIZ,10.0,1982,221200.0
El Amor,Jose Luis Perales,02PDEtcbjtjIyllnqTZc7i,4VBcX1U9nmizKpTSlcrXua,Tiempo de otoño,5RwfJb8wxN1fuodcPORVxP,60.0,1979,251520.0
Happiness Is Loving You,Tyrone Taylor,4hNlbzEvKPN7nOKNyIfw8E,4lwqH61crBXnS14huTHUkh,Reggae Max: Tyrone Taylor,51HsXbvBXUT2CwInQbJRwn,2.0,1998-01-01,180400.0
Why?,Kisha,0YpQ0rA6YfiMyok0t5xZZ5,1ZnkAjijiXt5FOkH5d7ogo,Kisha,6vK1HRsfeYa8m5ejJD4RTc,11.0,1999-04-09,225373.0
Mediocre (Version original),Ximena Sarinana,1oB09uGqlFL4IkI0WVfIXA,4XorEyilYOodayD0mbzTcq,Mediocre [Edición Especial],7plUpXSFcSJUZSiZAoXqr1,17.0,2008-02-14,218053.0
Und die Zeit vergeht,Geier Sturzflug,5JSRYwGI2sbjtbTBVJZY0y,4CUzLeOQzsgutwrCD2ZOuC,Hör Auf Zu Weinen,3vQGJGekBpxyOrob92qTcE,0.0,2009-03-16,232880.0
Wave,Carl Doy,0xtBm7CovBF96zJFcmoXQS,3qZ6zXNk32ONByIsxFcZDR,The Very Best Of,3pO5VjZ4wOHCMBXOvbMISG,2.0,2024-01-01,230426.0
On The Road Again,Aerosmith,6O8wG3hl4pOcmct8L0U71H,2nnVKqFPutI1hZpBPf20X6,Pandora's Box,7Ey4PD4MYsKc5I2dolUwbH,13.0,1991-11-19,215295.0
Your Bad Heart,Mothers Pride,4lHa1KB9c6aVnf03bZi9ty,0FqCA5JRyPsBR6THqxHhql,Tommy Drives Me Home,4BkawgJsLsOgkcmkGOoPIw,0.0,2001-03-01,187933.0
Homegrown,The Pharcyde,6QySNTeMkxMVzyz6M2kTUR,1m6JYnWGPVoNNchvkBYiF8,Humboldt Beginnings,7yk35uHNQclPXFGFoTU44w,7.0,2004-07-13,138560.0
Essaywhuman?!!,The Roots,0cPlfw88XZsOmt03zcPOtz,3fr53Fq6cElPicmpKz9w1g,Do You Want More?!!!??!,78xUyw6FkVZrRAtziFdtdu,22.0,1995-01-17,299840.0
When I Think Of You,Janet Jackson,3mJ6pNcFM2CkykCYSREdKT,7GWkceE5McMVfffd1RGL6Y,Control,4qwGe91Bz9K2T8jXTZ815W,52.0,1986-02-04,235493.0
Metanoia,Rick Snel,6lfoKDqxX4gcSNcvsLHtut,5WGOZw1Tk8YEBvP6Z1vnlH,Metanoia / Mundane,3nKXbKaII8ijXlU1fLMiX1,0.0,2008-11-25,465998.0
Stay Real,Erick Sermon,6jaj4k0LwFLy1q54TXZZpZ,1i8XHvNdaPXRhoQW0IBycA,No Pressure,2VX0o9LDIVmKIgpnwdJpOJ,25.0,1993-10-19,235466.0
Camelot,Richard Burton,2G8hnVvfnOA2paM5GqZgDC,5Fp6Y3gNufwzUeEBxuOZpo,Camelot (Original Broadway Cast Recording),6vSV6SDf1vteodhgV83AJ6,26.0,1960,150373.0
"""Bill's Speech - A New Kind of Warrior""",Rolfe Kent,2hposASvrQouuaID31BCJu,25VqLmDeUQegoXux8phjmi,The Men Who Stare At Goats (Original Soundtrack) [Score],3B0bZAXnHTpGuPsuQo5fEd,0.0,2009-01-01,100320.0
Villagers Galloping To Battle,Dimitri Tiomkin,5piEGittBQt1B3AfzG8lfy,0u3KsC2QpsrhAQMB0pGJ1m,Friendly Persuasion: Original Motion Picture Soundtrack,6MbdnYlaRAlKxVJMzFcm69,0.0,1956-10-01,192469.0
Sally Ann,The Cufflinks,3krTWEtNVSWttk97kS3vOc,1TmtaHLeanpvnKj7bOls54,Ron Dante's Funhouse,7DnDbWjGUzhCnQiTDTye5l,0.0,2021-12-31,167093.0
Vitrier,Olivia Ruiz,2jZ3CMQyzmbJgQImZs6uOW,2s7Ajk85HeHsrB0rSzcKJM,La femme chocolat,12OSqKGORygb2C6H36qKuj,13.0,2005-01-01,252893.0
Oooh_ Pooh,Pheeroan Aklaff,5BrKGVoOnmsQYVaMU4tkRg,2ddRCIOBCxC6aAjhdg7fTI,Drum Set Variations,0xXCz3o5ZJ2Z9jdAoGxRxO,0.0,2007-09-01,82706.0
The Hero Dies in This One,The Ataris,4N59uQVlMqRqZxgORiixSY,6prPsuR3shSCqcxPB84dkg,"So Long, Astoria",3LC8PXXgk7YtAIobtjSdNi,25.0,2003-03-04,246866.0
I Feel So Good,J.B. Lenoir,2l5D0Ua6Rb23MIhuO4xCgD,04PVRugR8vyIXmXMWE0ZKa,Alabama Blues!,3enRG6NEAfCkJI2muGcnT1,32.0,1979,114573.0
Warm Spring Night,Claw Hammer,0pvwGHe3KJgTIkMs5SQFEu,1OcaGLujp8TV2D04v1YoPc,Claw Hammer,2O4np5ev7vf03GoERdwLjW,0.0,2012-02-14,264933.0
We Do It For the Money_ OBVIOUSLY! (Demo),Set Your Goals,6QNKM1CUwvrCte13cJlmhX,52X3xbd8wBkcN6ae8QHota,Mutiny: Deluxe Edition,2Ivw6FhAZpa7kiAXWztCq5,11.0,2006,52626.0
"""You Don't Know Me""",Charlie Rich,2mF8zlu3tAimvDGPY0GJtx,6MZo0RUQjrPf2wc7643JqH,Pictures And Paintings,218kRJZ7FJs0hWIk8Ynzhz,5.0,1992-04-10,274933.0
"""Gettin' Better""",Tesla,5H19HygtEjZJLdGtGdpSPR,1VctZj1UuAgfqtnDcTlzGI,Mechanical Resonance,0dgnITyIAN4NrmUVisvxHU,40.0,1986-01-01,200706.0
I Need You,Screaming Jay Hawkins,7JGuqh7t9sO9CoRLsmIKF3,13EV3aLd8V1bJ6nNs6hFnB,Because Is In Your Mind,3VBpsrUi2vV7Uj87ONHu7Z,3.0,1970,136000.0
Kitteldags,Finntroll,27XKwkjHDjgKH0tpPexv1Z,4q9XWUx01oviqlbIDjIvZk,Jaktens Tid,4ZgkHVHmGPXuRy8zd26ZJX,19.0,2001-09-18,125466.0
Coppershot,Bounty Killer,0TJyOu45dksStb9Ae9lFUW,12CgD3UgLpwZWtOg86XoGe,Jamaica's Most Wanted,6UuT0BJZ9vF8Y1sxXnJl2s,7.0,2001,221666.0
45 Pounds,Hey Colossus,0iveBmT84KsbvwXE7QFHg4,7o3tr6kzWjlfuZ2mIN3FsV,Project: Death,57K9jRE3x9FqcPAnZmdukA,0.0,2007-04-02,250587.0
Rue de Nantes,Oldelaf et Monsieur D,0vReciPORNFOlZnZadHGth,6N97xDXIzvSpIICUSC0cmp,L'Album de la maturité,5lJSB0eR0CjmlC1uyxBdhA,32.0,2005,250360.0
Dat Dere,Eldar,0cjxiANvfKCrgGBHg5xIHt,5DfZr94KyVODoCchcc4My4,Live at the Blue Note,234pnVtPMNobDxQZURLjSp,1.0,2006-05-11,579080.0
I Know That Car,Eddy Raven,1YGBrjuWAGetYciw7dYenA,144eYUTxUTORJU4clBhbFx,20 Favorites,23YxuG76RQvo4r7jChCwxK,5.0,1998-01-01,201586.0
The Story (get It On),Tanto Metro & Devonte,1qmACxi6NO6jIh4bYvTqmY,3nHyznRwytwaj0sBoa9RR1,The Beat Goes On,4mVpYIVAOE8sEdYuL8HDpd,0.0,2005,240773.0
Ren Lai Ren Wang,Eason Chan,6gCNCWDB1xVfHMUCQaeUB1,28EFqQxFk44OXnmbVaOHEn,Get A Life (Live),2QcZxAgcs2I1q7CtCkl6MI,23.0,2006-04-20,271160.0
Chela,Sonora Carruseles,69WJFX0x4py1uJo60HOCUA,7KPj21NIblLFgIIJ1u6Ri4,Espectacular,34qU0b0yRjEzRJtknerEDS,1.0,2015-07-01,220800.0
Blank Eye Stare,Martriden,32Daow4Qlp352W22BifRrq,12W6C4OG2jNb6UnQi5HTnQ,Martriden,2oaxNZ9FLJg5mni2LEGC3v,0.0,2006-09-04,431600.0
U North,James Newton Howard,72ldrVAuMHhg0W4oWmpfvd,4wN2iHpSGDkbmA2bmJtntY,Michael Clayton,2M4eNCvV3CJUswavkhAQg2,7.0,2007-01-01,109066.0
Loose Talk,Carl Smith,2BvYoii9bL0n67c6PSsBOF,7osSwU1KbadAGfadoIlIWm,Little Acts Of Treason,2wKZKjNTOtH2vjxIsUBZqY,11.0,1995-08-04,159306.0
Laula kanssain,Fredi,11srj2SdM07QeRVjvwjVcl,0XcbKzODuZJHVl54dFcdDO,Laula kanssain,37XPhuXDGNS3x6ohVUtKK8,1.0,1976,243720.0
Main Title / The Searchers,Max Steiner,3KGnc1qf28BUoU3M4iHY95,5LSDkhN3XRrB3YfQ3SYSd5,The Searchers - Original Film Soundtrack,3llWEEOW2xNfiKsXXWjrwl,7.0,1956,94266.0
I Cried All The Way To The Altar,Patsy Cline,3QZV17CeB78Y5pfgx1q6Qa,43dOktywev6SkVqYZqrWgM,Classics Collection,7dNsHhGeGU5MV01r06O8gK,12.0,1994-05-03,146933.0
Living The Dream,D:Fuse,0PJ4cnMBqzUZhl4HKRWVnJ,3BPkEg4t1YzEqXCnTu64AC,Living The Dream,0BxH2B78Sy9Auh86NY9Rjr,1.0,2005-04-18,592506.0
Everything Your Heart Desires,Daryl Hall & John Oates,4AiVt49hSjkkArFOIlAZhL,4EEyCnj2fZu1eInXpLfZZW,Ooh Yeah!,77tT1kLj6mCWtFNqiOmP9H,34.0,1988-07-27,300466.0
Wei Liang,Sandy Lam,23Z7Kw2eaN7exOlFO2IIpe,3tHZvnnvpqJnJd0V4reZPh,"林憶蓮 ""夜色無邊"" 演唱會",3K2hOAx9MPhduvDf2qguro,5.0,2006,212053.0
Infernal Calling,"""Satan's Host""",6R6FXkjv0FMu18RfnL6L4x,7A4XYJx05rbMp8OdM8xyZG,Satanic Grimoire,5LPa4F2amHdyiEaShvdzXo,0.0,2006-08-29,412053.0
Taste It,Busta Rhymes,7aIgWx6leXxqbJwq6q92rN,5fAccYiIVKadFTQvgAbo8z,It Ain't Safe No More,1YfEcTuGvBQ8xSD1f53UnK,14.0,2002-11-05,226333.0
Einfach,Rhinostar,7vcVQhoAkiR0zVXo4HjWYf,74YLong6DCyUeWhQwOalal,Horizonte,72lMTOV2eXgStMeP3I1Zjk,0.0,2009-05-01,207586.0
